Date,Region,Category,Revenue,Profit,Quantity
2023-02-09,APAC,Apparel,3963.77,1154.63,18.0
2024-06-03,North America,Home & Garden,7193.93,1048.09,18.0
2022-11-06,Middle East,Food & Beverage,1352.86,386.62,10.0
2024-12-14,EMEA,Electronics,729.97,47.42,39.0
2022-04-27,Middle East,Beauty,12171.07,4603.87,26.0
2023-06-01,EMEA,Food & Beverage,4176.99,692.16,34.0
2024-07-25,North America,Sports,517.34,110.17,18.0
2024-07-04,Middle East,Electronics,1663.18,429.68,6.0
2024-01-08,North America,Sports,5772.22,1307.58,23.0
2023-10-28,LATAM,Home & Garden,9146.2,1093.69,23.0
2024-09-08,EMEA,Apparel,150.01,45.22,4.0
2022-09-09,APAC,Home & Garden,1976.95,735.06,23.0
2022-06-09,LATAM,Home & Garden,3188.7,472.42,48.0
2024-11-17,APAC,Food & Beverage,8100.18,2074.46,19.0
2024-10-25,North America,Sports,7604.85,1834.99,39.0
2022-01-21,North America,Home & Garden,12529.81,1759.01,24.0
2022-11-25,LATAM,Beauty,3141.59,933.75,28.0
2023-01-15,APAC,Electronics,2909.33,621.64,47.0
2023-11-03,EMEA,Food & Beverage,7103.65,,35.0
2023-12-04,North America,Sports,3289.09,1143.79,21.0
2022-07-19,North America,Food & Beverage,442.09,137.51,4.0
2024-04-27,LATAM,Home & Garden,11173.98,580.35,39.0
2023-12-09,North America,Home & Garden,8912.95,1955.98,25.0
2023-01-23,EMEA,Home & Garden,1369.84,121.59,3.0
2024-01-16,Middle East,Food & Beverage,2801.81,596.41,22.0
2023-12-30,LATAM,Beauty,1951.23,262.55,6.0
2022-10-02,APAC,Electronics,5156.7,337.77,14.0
2024-11-28,Middle East,Beauty,3885.76,1181.79,26.0
2024-11-26,Middle East,Home & Garden,259.78,77.78,1.0
2022-06-24,Middle East,Beauty,17141.21,5122.61,48.0
2022-01-20,North America,Sports,2691.17,296.51,19.0
2023-04-12,EMEA,Electronics,8041.04,2880.26,20.0
2023-06-09,EMEA,Apparel,4213.11,1485.56,37.0
2022-10-01,EMEA,Sports,11812.69,2044.35,27.0
2024-04-10,North America,Beauty,7903.97,904.75,
2023-04-19,EMEA,Beauty,10620.91,984.53,39.0
2022-06-20,North America,Home & Garden,4877.81,1671.35,18.0
2022-06-29,LATAM,Home & Garden,23508.08,3917.35,47.0
2023-04-27,LATAM,Home & Garden,6147.4,520.28,26.0
2023-09-02,North America,Sports,540.68,196.63,3.0
2022-05-11,LATAM,Electronics,2218.54,190.83,9.0
2023-11-24,LATAM,Food & Beverage,6085.63,1567.91,13.0
2023-09-11,Middle East,Electronics,2742.14,838.28,19.0
2022-03-22,APAC,Food & Beverage,4461.03,484.77,41.0
2022-03-05,Middle East,Home & Garden,18015.31,3129.37,42.0
2024-10-14,APAC,Apparel,12896.12,2897.15,39.0
2024-12-03,APAC,Home & Garden,4244.83,1219.98,43.0
2024-02-26,LATAM,Home & Garden,2930.66,384.81,18.0
2023-12-23,Middle East,Apparel,91.58,31.46,2.0
2024-05-21,North America,Food & Beverage,2326.11,657.75,37.0
2022-10-07,North America,Apparel,1068.23,241.7,9.0
2022-09-24,Middle East,Beauty,3362.91,330.99,39.0
2022-06-22,APAC,Apparel,13874.78,3813.63,35.0
2022-09-19,APAC,Home & Garden,4894.37,460.09,32.0
2022-10-27,EMEA,Home & Garden,2168.0,152.66,10.0
2024-12-16,Middle East,Food & Beverage,5087.27,787.72,18.0
2024-12-21,APAC,Sports,9192.03,2495.34,19.0
2024-03-07,EMEA,Sports,2806.71,984.99,37.0
2022-04-25,EMEA,Sports,7239.68,1992.01,15.0
2023-02-12,Middle East,Food & Beverage,3798.32,985.19,31.0
2023-09-09,LATAM,Food & Beverage,3590.48,331.54,11.0
2022-04-06,EMEA,Electronics,1215.48,347.66,28.0
2022-06-30,APAC,Beauty,7175.96,,26.0
2023-05-22,LATAM,Beauty,2748.48,611.64,23.0
2023-05-10,LATAM,Electronics,2979.4,970.43,7.0
2022-12-22,APAC,Apparel,435.66,39.95,1.0
2023-06-07,Middle East,Beauty,240.91,68.19,5.0
2024-09-12,APAC,Beauty,951.16,332.86,3.0
2023-02-18,LATAM,Electronics,9390.19,3531.33,35.0
2022-04-30,EMEA,Sports,4535.6,984.21,33.0
2022-05-29,APAC,Beauty,5481.56,1960.84,13.0
2023-07-16,North America,Food & Beverage,13189.74,4522.99,48.0
2023-12-01,North America,Home & Garden,6856.74,1305.82,18.0
2022-02-13,APAC,Electronics,2469.21,174.85,22.0
2022-03-28,North America,Apparel,15648.36,2390.14,44.0
2022-08-04,EMEA,Electronics,12259.35,3230.23,31.0
2024-07-29,EMEA,Beauty,11544.87,1452.11,44.0
2022-08-23,LATAM,Home & Garden,3607.38,,16.0
2022-08-17,LATAM,Beauty,19575.82,3599.54,42.0
2024-01-30,North America,Home & Garden,2564.6,316.77,49.0
2022-08-17,LATAM,Electronics,1186.71,258.8,6.0
2023-11-28,APAC,Electronics,12719.83,4555.03,45.0
2022-07-22,Middle East,Home & Garden,4412.21,1560.33,15.0
2024-08-26,EMEA,Apparel,21409.89,7959.79,43.0
2023-06-24,APAC,Beauty,667.49,138.44,36.0
2024-09-05,Middle East,Sports,608.95,138.09,14.0
2024-01-03,Middle East,Sports,7362.16,1647.69,34.0
2024-09-17,LATAM,Apparel,,378.87,23.0
2022-05-19,EMEA,Home & Garden,3930.95,983.98,15.0
2023-09-20,LATAM,Beauty,8050.6,2779.48,31.0
2024-01-19,Middle East,Beauty,5829.86,736.28,20.0
2023-10-09,North America,Home & Garden,14778.15,2676.71,36.0
2022-03-28,EMEA,Electronics,11467.55,4283.54,43.0
2024-12-18,North America,Home & Garden,12981.89,4227.71,25.0
2023-06-23,North America,Home & Garden,1139.69,191.05,22.0
2024-09-05,EMEA,Electronics,2180.11,272.23,7.0
2023-01-12,APAC,Apparel,3226.21,908.09,8.0
2022-10-27,APAC,Beauty,4340.9,1627.44,23.0
2023-07-04,EMEA,Beauty,4254.5,1351.92,19.0
2022-12-02,APAC,Food & Beverage,5769.53,2152.74,22.0
2023-01-21,Middle East,Apparel,1696.99,,37.0
2023-07-03,EMEA,Apparel,937.98,248.56,38.0
2024-10-30,Middle East,Food & Beverage,11929.43,1327.79,25.0
2023-07-08,Middle East,Apparel,10368.25,3406.0,42.0
2024-05-04,LATAM,Apparel,2505.04,220.69,47.0
2024-03-29,APAC,Home & Garden,4323.78,,12.0
2023-11-11,LATAM,Apparel,5521.05,1228.45,22.0
2024-08-05,Middle East,Apparel,4661.91,863.18,41.0
2022-10-14,APAC,Home & Garden,6709.65,1521.21,15.0
2022-06-21,APAC,Electronics,1258.09,398.22,29.0
2024-09-01,North America,Beauty,824.29,224.86,37.0
2024-05-09,APAC,Sports,6544.74,1398.66,19.0
2024-04-16,EMEA,Sports,5691.2,957.9,17.0
2022-04-19,North America,Beauty,4162.84,1301.77,26.0
2023-08-06,Middle East,Beauty,5168.08,1444.38,46.0
2022-05-30,APAC,Apparel,3209.43,614.76,34.0
2022-06-17,Middle East,Electronics,17552.5,3989.67,46.0
2024-05-01,LATAM,Beauty,2149.07,,15.0
2023-11-02,EMEA,Home & Garden,17055.27,6367.76,44.0
2022-02-02,North America,Food & Beverage,1168.22,66.28,30.0
2023-03-04,LATAM,Home & Garden,8219.9,2330.69,29.0
2024-03-26,LATAM,Electronics,14525.98,3310.37,30.0
2022-01-02,Middle East,Electronics,4750.4,1075.08,39.0
2023-05-23,North America,Sports,13095.59,709.74,47.0
2022-03-14,APAC,Food & Beverage,1265.8,406.57,21.0
2022-03-13,LATAM,Sports,159.41,17.25,1.0
2023-09-15,APAC,Apparel,14983.95,3473.11,41.0
2022-04-25,North America,Electronics,11701.4,3393.11,26.0
2022-06-03,LATAM,Apparel,4045.84,1033.93,21.0
2022-09-20,North America,Food & Beverage,9512.06,853.76,40.0
2022-09-23,Middle East,Sports,1753.01,267.39,7.0
2023-12-18,EMEA,Apparel,9667.84,,20.0
2022-04-24,Middle East,Food & Beverage,5653.08,1023.39,11.0
2024-04-06,North America,Sports,4299.16,908.89,23.0
2023-03-18,APAC,Apparel,810.13,232.48,4.0
2023-01-23,North America,Apparel,2625.64,162.5,5.0
2024-08-21,EMEA,Electronics,1361.17,197.61,7.0
2024-12-26,APAC,Beauty,1580.68,493.7,18.0
2023-06-12,EMEA,Apparel,13384.37,2296.59,29.0
2023-01-22,EMEA,Electronics,2088.1,611.83,10.0
2022-09-16,North America,Food & Beverage,6898.95,2219.77,29.0
2023-12-05,APAC,Sports,5051.55,1087.87,38.0
2023-09-26,North America,Electronics,12061.05,2737.54,27.0
2022-12-03,APAC,Food & Beverage,3728.22,992.36,12.0
2024-06-13,APAC,Home & Garden,12859.4,4281.86,30.0
2024-03-20,EMEA,Electronics,7657.5,1821.62,18.0
2023-08-07,Middle East,Home & Garden,9483.37,1822.64,34.0
2022-01-18,APAC,Apparel,6590.16,1252.72,21.0
2022-03-16,LATAM,Home & Garden,1807.68,501.62,47.0
2023-12-30,North America,Home & Garden,4580.13,715.63,11.0
2023-08-25,North America,Beauty,9218.19,775.61,41.0
2022-02-21,EMEA,Beauty,7091.06,2463.84,22.0
2023-05-17,APAC,Beauty,13610.12,736.67,35.0
2023-12-26,LATAM,Electronics,6936.13,509.44,28.0
2024-11-02,APAC,Electronics,518.64,63.4,43.0
2022-06-10,APAC,Beauty,16515.73,5158.4,45.0
2023-06-15,Middle East,Sports,724.7,46.13,4.0
2022-03-05,North America,Food & Beverage,1540.71,373.59,8.0
2024-11-07,EMEA,Beauty,13690.64,3318.61,48.0
2024-02-21,EMEA,Beauty,8298.3,1775.24,22.0
2022-02-14,Middle East,Food & Beverage,2004.81,593.29,8.0
2023-04-28,LATAM,Food & Beverage,10826.61,686.33,27.0
2024-05-12,EMEA,Sports,996.3,163.48,3.0
2022-04-27,North America,Food & Beverage,4046.65,502.12,48.0
2024-10-25,EMEA,Beauty,5951.35,1837.6,12.0
2022-06-18,North America,Food & Beverage,1006.96,135.34,4.0
2022-09-19,North America,Beauty,6930.05,1934.46,17.0
2023-03-05,North America,Home & Garden,1927.55,382.06,21.0
2022-05-31,North America,Apparel,2773.14,310.89,33.0
2023-11-27,EMEA,Home & Garden,659.84,209.55,22.0
2024-06-14,EMEA,Home & Garden,55.55,3.01,1.0
2024-03-24,North America,Apparel,1670.42,303.49,33.0
2023-09-13,EMEA,Home & Garden,2932.74,180.52,35.0
2022-06-08,APAC,Home & Garden,1609.48,229.84,20.0
2022-11-13,LATAM,Electronics,1383.49,438.7,8.0
2024-11-05,Middle East,Sports,20823.89,6349.59,46.0
2023-12-09,EMEA,Electronics,1620.98,352.93,7.0
2024-11-16,LATAM,Food & Beverage,11729.68,3235.2,23.0
2023-05-31,LATAM,Beauty,11348.06,3576.77,44.0
2024-02-11,LATAM,Sports,9857.45,1635.71,47.0
2022-06-25,EMEA,Home & Garden,2878.6,317.83,6.0
2022-02-13,EMEA,Home & Garden,18589.65,6260.94,36.0
2024-02-25,North America,Apparel,14973.06,1936.58,37.0
2024-09-26,Middle East,Electronics,861.2,186.05,12.0
2023-05-23,EMEA,Beauty,22.97,5.13,2.0
2023-08-17,APAC,Apparel,3534.04,918.89,20.0
2024-09-03,APAC,Apparel,19812.01,4505.33,40.0
2024-11-13,LATAM,Electronics,16475.57,4970.39,39.0
2023-09-08,APAC,Apparel,5434.11,,12.0
2022-09-01,EMEA,Beauty,8172.15,1430.18,43.0
2023-05-01,LATAM,Beauty,1932.42,145.46,30.0
2023-07-30,LATAM,Sports,3935.15,275.47,34.0
2023-10-23,Middle East,Apparel,9640.63,2745.18,41.0
2024-02-19,EMEA,Beauty,4008.16,1516.23,24.0
2022-07-10,Middle East,Home & Garden,20351.63,2106.1,40.0
2023-11-25,North America,Beauty,,312.66,6.0
2022-03-06,APAC,Sports,12666.79,4261.52,30.0
2024-06-25,Middle East,Food & Beverage,3386.69,183.13,8.0
2022-09-18,North America,Home & Garden,4771.37,678.75,43.0
2024-06-25,APAC,Home & Garden,3113.67,261.59,26.0
2023-06-25,North America,Home & Garden,4629.45,370.01,10.0
2022-10-06,Middle East,Beauty,15104.51,2142.25,37.0
2023-03-20,North America,Electronics,15854.47,3567.25,37.0
2022-04-06,Middle East,Apparel,2606.14,212.59,6.0
2022-10-01,APAC,Electronics,3049.95,201.49,16.0
2023-08-23,APAC,Home & Garden,1504.96,,22.0
2024-02-18,EMEA,Electronics,9831.77,2877.49,31.0
2024-01-19,Middle East,Food & Beverage,4066.52,1268.51,14.0
2023-12-13,LATAM,Electronics,6926.97,1197.24,22.0
2022-04-16,North America,Beauty,5745.03,1736.59,15.0
2022-05-03,North America,Apparel,5630.11,1640.52,37.0
2023-03-01,Middle East,Beauty,9447.8,1466.25,49.0
2023-03-12,EMEA,Sports,1905.11,449.11,20.0
2024-03-31,APAC,Electronics,11125.6,2033.87,29.0
2022-03-13,APAC,Apparel,3072.0,202.23,10.0
2022-10-11,LATAM,Food & Beverage,1695.2,491.37,41.0
2024-08-27,North America,Beauty,580.07,76.71,11.0
2023-07-11,EMEA,Apparel,13122.83,2446.67,44.0
2024-04-08,EMEA,Beauty,7836.29,1769.64,32.0
2022-11-10,Middle East,Home & Garden,17990.0,6493.34,38.0
2023-03-15,Middle East,Beauty,2552.07,502.3,7.0
2023-03-13,LATAM,Beauty,666.93,210.56,24.0
2023-02-23,EMEA,Sports,1992.48,125.47,22.0
2024-09-30,EMEA,Sports,10724.89,967.42,42.0
2022-11-25,North America,Food & Beverage,728.75,39.71,36.0
2023-01-07,LATAM,Beauty,2605.41,763.87,44.0
2023-02-26,EMEA,Food & Beverage,3272.79,1053.94,9.0
2022-03-05,Middle East,Apparel,931.29,153.78,
2022-06-13,North America,Food & Beverage,1269.14,285.33,8.0
2023-01-18,LATAM,Beauty,9304.23,1718.46,28.0
2023-10-08,North America,Apparel,4523.51,285.04,42.0
2024-11-05,Middle East,Electronics,5571.95,1337.77,18.0
2023-03-29,North America,Electronics,1126.61,206.84,18.0
2024-05-22,LATAM,Food & Beverage,2301.13,282.14,6.0
2022-08-04,EMEA,Food & Beverage,3715.48,1083.14,18.0
2024-06-04,North America,Electronics,7059.66,359.65,49.0
2024-05-29,EMEA,Beauty,4724.5,554.59,9.0
2022-05-10,Middle East,Electronics,9249.38,3057.59,31.0
2022-12-17,APAC,Food & Beverage,3104.52,470.68,23.0
2022-06-21,North America,Electronics,1597.99,497.15,41.0
2024-03-26,EMEA,Beauty,6455.22,552.65,27.0
2023-04-18,North America,Sports,3206.13,874.91,10.0
2023-11-07,North America,Sports,24017.56,5504.07,47.0
2022-10-04,APAC,Sports,1682.78,480.41,16.0
2024-09-04,LATAM,Home & Garden,17070.49,6171.14,47.0
2024-07-29,North America,Beauty,2433.47,186.18,36.0
2024-09-16,EMEA,Sports,11694.78,4350.95,34.0
2024-02-05,EMEA,Sports,2658.58,819.13,34.0
2022-01-28,EMEA,Sports,3601.1,943.6,23.0
2024-11-28,North America,Electronics,1635.51,496.35,18.0
2023-05-17,EMEA,Electronics,10362.52,1294.6,30.0
2024-07-16,LATAM,Beauty,7701.49,1198.84,41.0
2023-03-25,EMEA,Apparel,10230.58,1749.01,34.0
2024-07-07,EMEA,Apparel,11407.58,,43.0
2023-11-12,LATAM,Electronics,8166.78,824.52,21.0
2024-12-18,EMEA,Food & Beverage,54.56,9.53,2.0
2022-12-24,APAC,Electronics,899.88,132.28,37.0
2023-02-13,LATAM,Apparel,3915.25,398.89,9.0
2024-12-30,North America,Apparel,4664.55,1001.13,45.0
2022-05-28,EMEA,Home & Garden,4032.51,750.31,22.0
2022-02-06,EMEA,Sports,9283.16,2301.85,30.0
2022-02-08,APAC,Apparel,296.46,24.01,15.0
2024-04-14,Middle East,Beauty,16892.61,3705.65,48.0
2022-01-10,Middle East,Sports,20218.51,1063.87,46.0
2024-09-02,APAC,Electronics,3854.07,319.19,23.0
2022-04-30,Middle East,Sports,8044.82,2452.05,27.0
2024-12-26,LATAM,Electronics,7635.73,1915.99,41.0
2023-06-14,EMEA,Food & Beverage,10013.21,660.02,22.0
2022-03-01,EMEA,Beauty,1831.02,146.41,21.0
2024-12-31,LATAM,Home & Garden,6077.18,2281.23,43.0
2024-08-12,LATAM,Food & Beverage,12301.89,771.09,38.0
2022-01-09,LATAM,Electronics,1327.1,328.21,29.0
2024-01-22,North America,Beauty,847.53,82.82,20.0
2022-08-24,LATAM,Beauty,430.85,70.18,48.0
2023-12-14,EMEA,Food & Beverage,8858.42,1437.89,27.0
2024-04-05,Middle East,Electronics,22178.62,3685.95,48.0
2022-02-23,North America,Home & Garden,3165.6,553.73,13.0
2023-04-21,LATAM,Apparel,14379.73,4267.11,40.0
2022-02-07,Middle East,Electronics,3676.82,657.8,12.0
2022-06-19,Middle East,Beauty,5526.83,2059.0,12.0
2022-10-05,Middle East,Beauty,5633.51,1139.29,24.0
2023-05-07,APAC,Home & Garden,993.14,54.73,34.0
2024-11-13,EMEA,Apparel,10617.57,989.22,35.0
2022-05-23,APAC,Apparel,148.6,41.58,2.0
2024-12-22,EMEA,Beauty,4482.74,1070.56,49.0
2022-08-08,Middle East,Beauty,3259.36,1191.7,23.0
2024-03-23,LATAM,Beauty,7267.54,2471.81,46.0
2023-01-27,APAC,Electronics,3477.95,665.18,33.0
2023-08-22,North America,Apparel,4805.51,1445.86,46.0
2023-01-11,Middle East,Home & Garden,1640.17,274.94,9.0
2022-03-06,APAC,Home & Garden,2266.44,139.16,9.0
2024-06-13,Middle East,Apparel,951.79,233.91,8.0
2024-01-09,EMEA,Food & Beverage,7443.02,1907.53,16.0
2023-01-17,Middle East,Beauty,18030.74,4690.59,42.0
2022-03-04,Middle East,Apparel,7510.18,969.65,48.0
2024-06-27,APAC,Home & Garden,56.34,8.72,4.0
2023-02-24,Middle East,Home & Garden,4746.15,,27.0
2023-02-19,North America,Sports,10661.51,543.0,30.0
2023-07-10,Middle East,Beauty,1392.32,271.25,34.0
2023-07-22,LATAM,Electronics,747.98,109.39,19.0
2023-11-24,Middle East,Home & Garden,20763.64,5121.4,44.0
2023-06-23,APAC,Food & Beverage,1783.07,630.59,9.0
2022-12-20,LATAM,Apparel,12405.05,,23.0
2022-04-11,Middle East,Beauty,3727.41,318.74,42.0
2024-09-15,LATAM,Home & Garden,5581.81,1601.85,22.0
2023-12-06,EMEA,Beauty,120.37,,12.0
2023-08-29,North America,Home & Garden,10462.03,3624.34,36.0
2022-06-12,Middle East,Food & Beverage,4877.93,1407.81,19.0
2024-12-23,Middle East,Apparel,17829.29,4033.6,48.0
2023-03-01,LATAM,Beauty,14625.65,5490.79,42.0
2023-11-22,APAC,Food & Beverage,7703.66,614.37,44.0
2022-10-16,North America,Home & Garden,13197.15,4593.7,31.0
2024-08-20,Middle East,Beauty,9995.24,2325.31,24.0
2022-09-14,Middle East,Apparel,5747.98,1919.7,37.0
2024-01-30,EMEA,Home & Garden,250.6,30.12,1.0
2024-05-25,EMEA,Beauty,19074.44,4533.37,46.0
2024-05-16,North America,Electronics,5493.5,673.35,29.0
2022-03-26,EMEA,Food & Beverage,821.01,249.25,14.0
2023-01-24,Middle East,Food & Beverage,20279.92,3836.49,43.0
2022-05-20,North America,Home & Garden,8889.62,1741.8,22.0
2023-01-31,LATAM,Beauty,1886.26,352.3,4.0
2023-11-11,APAC,Sports,676.27,38.34,34.0
2023-04-28,North America,Food & Beverage,3303.96,363.87,8.0
2024-02-19,LATAM,Apparel,431.12,73.99,16.0
2024-02-25,LATAM,Food & Beverage,21037.33,5633.33,48.0
2024-03-08,North America,Electronics,899.45,161.6,17.0
2024-04-20,Middle East,Beauty,13023.03,825.6,35.0
2022-04-15,LATAM,Sports,5359.06,1814.87,20.0
2023-08-07,North America,Sports,819.92,87.11,26.0
2023-04-27,Middle East,Apparel,13599.23,2849.29,32.0
2022-12-18,North America,Beauty,12001.81,4246.47,24.0
2024-08-04,Middle East,Sports,872.41,257.38,4.0
2023-01-16,Middle East,Sports,8688.99,1810.12,28.0
2022-08-31,Middle East,Home & Garden,11834.28,2539.65,39.0
2023-02-03,Middle East,Electronics,6468.87,1517.66,18.0
2024-03-23,Middle East,Food & Beverage,14503.43,5056.77,47.0
2023-07-22,EMEA,Electronics,320.11,36.72,2.0
2024-09-03,North America,Electronics,8252.95,2572.92,24.0
2023-10-09,Middle East,Food & Beverage,3844.33,689.16,13.0
2022-07-15,LATAM,Beauty,1041.23,196.46,31.0
2022-05-26,LATAM,Electronics,3277.23,1096.22,11.0
2024-10-07,LATAM,Apparel,11241.74,2917.13,27.0
2023-04-25,North America,Food & Beverage,7775.54,2912.56,18.0
2024-12-01,Middle East,Food & Beverage,8606.46,,30.0
2022-06-20,LATAM,Home & Garden,3557.28,1336.83,21.0
2024-11-30,Middle East,Home & Garden,5076.93,1664.4,26.0
2023-04-19,Middle East,Home & Garden,18833.07,5849.79,37.0
2023-03-09,Middle East,Food & Beverage,6842.16,2003.47,41.0
2023-06-23,LATAM,Home & Garden,2563.83,254.8,20.0
2024-01-20,APAC,Electronics,916.31,215.19,20.0
2022-08-10,EMEA,Home & Garden,5846.43,2136.12,27.0
2023-10-13,EMEA,Beauty,9194.41,1160.24,43.0
2024-10-24,LATAM,Apparel,2301.96,778.86,9.0
2023-02-01,LATAM,Sports,887.22,222.5,3.0
2024-02-05,EMEA,Home & Garden,1258.16,73.22,10.0
2024-11-17,APAC,Sports,6121.3,391.28,16.0
2024-12-12,LATAM,Food & Beverage,1248.6,293.26,14.0
2024-04-21,North America,Electronics,9256.38,889.61,35.0
2023-12-09,Middle East,Electronics,6053.21,1232.1,36.0
2024-08-17,North America,Electronics,9177.56,2213.41,33.0
2022-06-12,North America,Home & Garden,10044.86,1073.0,23.0
2022-01-12,APAC,Food & Beverage,5649.85,580.32,12.0
2022-04-05,Middle East,Beauty,676.0,94.2,7.0
2022-12-17,Middle East,Sports,11705.57,929.84,37.0
2022-01-10,EMEA,Apparel,2372.34,406.9,18.0
2022-09-19,EMEA,Apparel,2200.09,710.37,28.0
2023-06-21,North America,Food & Beverage,15267.08,4479.3,43.0
2022-08-10,APAC,Sports,2401.04,407.23,14.0
2024-08-21,EMEA,Sports,7909.77,791.55,42.0
2024-01-03,Middle East,Electronics,4092.8,1255.25,10.0
2022-11-29,Middle East,Electronics,5869.63,1405.85,20.0
2024-10-17,LATAM,Electronics,1287.87,371.41,9.0
2024-10-15,LATAM,Apparel,12567.41,3910.61,46.0
2024-07-11,EMEA,Sports,7011.91,1329.89,23.0
2024-08-16,APAC,Apparel,23284.88,5692.27,47.0
2022-01-10,EMEA,Sports,16122.51,3399.35,40.0
2022-06-06,EMEA,Beauty,15322.23,2011.6,39.0
2022-05-28,APAC,Food & Beverage,4399.9,504.11,46.0
2022-10-17,Middle East,Sports,227.63,68.34,11.0
2022-02-10,LATAM,Food & Beverage,24578.86,1865.3,47.0
2024-08-16,North America,Beauty,781.89,215.89,32.0
2023-05-04,LATAM,Home & Garden,4052.96,790.92,31.0
2024-04-20,LATAM,Food & Beverage,10641.84,2578.4,42.0
2022-08-26,North America,Apparel,10869.43,970.81,24.0
2024-05-25,North America,Home & Garden,7136.07,,
2022-04-25,LATAM,Beauty,12172.02,3226.88,32.0
2024-03-29,EMEA,Sports,11034.69,2042.3,26.0
2024-03-03,Middle East,Sports,3805.83,360.12,45.0
2023-12-03,LATAM,Home & Garden,11882.39,3088.56,36.0
2022-12-13,LATAM,Sports,3445.05,750.34,27.0
2024-05-28,EMEA,Sports,2964.89,309.53,9.0
2022-04-06,EMEA,Home & Garden,7021.01,2373.87,13.0
2023-02-28,LATAM,Apparel,4549.33,880.29,11.0
2024-05-31,APAC,Electronics,15997.83,4297.36,36.0
2023-08-15,Middle East,Sports,5570.38,1136.58,13.0
2022-12-21,APAC,Food & Beverage,21381.92,4416.01,49.0
2023-03-03,LATAM,Sports,19471.94,4153.63,44.0
2023-06-14,Middle East,Food & Beverage,436.97,39.67,28.0
2023-11-20,EMEA,Home & Garden,5126.29,847.89,25.0
2023-06-25,LATAM,Apparel,4990.44,1717.86,10.0
2023-02-04,LATAM,Electronics,2976.06,414.21,9.0
2023-01-03,Middle East,Food & Beverage,2767.15,850.85,29.0
2022-06-06,Middle East,Food & Beverage,3803.13,672.66,13.0
2023-12-29,Middle East,Home & Garden,8992.57,2932.66,38.0
2024-07-04,North America,Apparel,5898.7,1094.74,19.0
2022-01-17,Middle East,Electronics,13322.86,3904.54,49.0
2024-08-19,LATAM,Beauty,3779.77,1101.36,35.0
2023-12-25,EMEA,Sports,11501.0,3675.53,26.0
2023-06-13,Middle East,Beauty,11058.36,3541.05,47.0
2023-10-14,Middle East,Electronics,2965.78,239.13,26.0
2023-10-10,APAC,Beauty,13782.49,1766.21,34.0
2024-06-21,EMEA,Beauty,11240.14,1972.61,28.0
2022-02-03,North America,Food & Beverage,2011.08,202.24,5.0
2023-12-12,Middle East,Sports,4624.98,1062.9,11.0
2024-03-17,North America,Apparel,869.24,182.85,37.0
2022-09-12,LATAM,Beauty,8334.61,1930.48,44.0
2023-05-11,LATAM,Home & Garden,9403.94,3227.0,20.0
2024-12-29,North America,Home & Garden,17967.71,5147.91,44.0
2022-06-01,EMEA,Electronics,1228.88,145.16,5.0
2022-01-23,EMEA,Electronics,5608.2,600.71,20.0
2024-07-28,North America,Beauty,705.22,49.86,28.0
