Date,Region,Category,Revenue,Profit,Quantity,Profit_Margin_Pct
2023-03-28,EMEA,Beauty,3989.72,1244.99,42.0,31.204946713052546
2023-03-11,LATAM,Apparel,8563.41,719.4,29.0,8.400859003597866
2023-02-18,Middle East,Sports,2823.47,715.2,18.0,25.330532996631806
2022-11-05,EMEA,Sports,2822.85,998.67,19.0,35.37807534938094
2022-01-30,APAC,Electronics,497.89,68.41,6.0,13.739982727108396
2022-04-24,LATAM,Food & Beverage,9646.83,1153.46,20.0,11.956881172364394
2022-03-27,LATAM,Electronics,17716.89,4493.01,37.0,25.360037794443606
2024-07-25,North America,Electronics,4841.93,1671.76,28.0,34.52672797830617
2022-08-29,North America,Home & Garden,1873.64,614.99,26.0,32.82327448175744
2022-11-16,EMEA,Beauty,657.07,168.93,26.0,25.70958954144916
2022-10-05,APAC,Food & Beverage,8323.15,2195.29,38.0,26.375711118987404
2023-09-04,APAC,Food & Beverage,3847.52,1094.52,39.0,28.447415478022208
2024-08-12,Middle East,Home & Garden,2419.04,524.34,41.0,21.675540710364444
2022-01-29,Middle East,Electronics,2823.37,283.38,38.0,10.036941668998397
2024-01-18,EMEA,Sports,2193.07,413.86,8.0,18.87126265919464
2022-04-15,Middle East,Home & Garden,477.0,178.21,32.0,37.36058700209644
2023-02-04,North America,Sports,570.25,117.12,49.0,20.538360368259536
2024-02-12,North America,Beauty,5555.16,2080.17,12.0,37.445726135700866
2024-06-08,EMEA,Beauty,8049.87,1390.17,22.0,17.269471432457916
2022-05-06,APAC,Electronics,7832.59,2237.12,39.0,28.561689045386007
2023-04-11,EMEA,Sports,8732.33,3097.36,45.0,35.47002919037645
2024-12-19,Middle East,Home & Garden,816.91,288.16,25.0,35.27438763144043
2024-03-26,EMEA,Food & Beverage,2264.17,582.68,36.0,25.73481673195917
2022-04-04,EMEA,Sports,4870.11,1641.78,12.0,33.711353542322456
2024-10-24,APAC,Food & Beverage,4300.4,995.36,32.0,23.145753883359692
2023-12-30,LATAM,Food & Beverage,4620.43,1106.28,22.0,23.94322606337505
2024-02-12,North America,Electronics,460.46,66.47,2.0,14.435564435564435
2024-02-18,Middle East,Apparel,12802.23,1813.39,44.0,14.164641628841226
2022-12-10,APAC,Food & Beverage,1307.4,481.57,18.0,36.83417469787364
2023-08-14,APAC,Sports,788.51,89.06,2.0,11.294720422061864
2024-12-28,APAC,Beauty,314.68,84.11,17.0,26.728740307614085
2022-09-16,APAC,Electronics,11599.39,2207.52,36.0,19.03134561386418
2024-03-09,LATAM,Electronics,335.97,45.29,1.0,13.480370271155163
2024-12-12,APAC,Apparel,523.43,41.47,2.0,7.922740385533883
2024-07-01,APAC,Home & Garden,8033.21,949.96,18.0,11.825409767701828
2022-04-07,LATAM,Sports,5712.82,1598.45,26.0,27.98005188330807
2024-10-21,Middle East,Beauty,5908.87,1457.01,26.0,24.65801413806701
2022-06-29,APAC,Home & Garden,1557.98,505.28,39.0,32.43173853322892
2024-08-25,North America,Sports,12203.19,1806.58,26.0,14.804161862594945
2022-05-24,APAC,Beauty,8402.04,1660.66,42.0,19.76496184260013
2023-10-11,LATAM,Electronics,2316.46,780.81,17.0,33.707035735562016
2024-02-19,North America,Sports,4331.91,678.33,15.0,15.658912581286316
2023-09-04,Middle East,Beauty,18337.11,2267.33,47.0,12.364707415726905
2024-11-18,APAC,Beauty,5039.41,422.48,9.0,8.383521086793891
2023-01-27,Middle East,Food & Beverage,3235.32,508.84,15.0,15.727655996933839
2024-06-25,Middle East,Beauty,5116.52,1043.34,19.0,20.391594286741764
2022-09-03,APAC,Electronics,10177.12,2543.63,35.0,24.99361312434166
2023-12-25,North America,Sports,3730.72,259.85,21.0,6.965143457563153
2024-11-15,North America,Food & Beverage,3275.63,1106.35,32.0,33.77518217869539
2024-01-26,Middle East,Home & Garden,6777.84,1634.56,19.0,24.116237621425114
2023-11-17,LATAM,Beauty,12860.47,4324.75,34.0,33.62824220265667
2022-02-14,APAC,Electronics,8047.3,2201.19,25.0,27.353149503560196
2023-03-04,APAC,Electronics,5679.52,1203.9912725754002,49.0,21.19882089640322
2022-05-27,LATAM,Sports,3069.63,355.4,18.0,11.577942618491479
2022-06-18,North America,Apparel,9666.29,2123.88,29.0,21.97202856525099
2022-07-26,APAC,Home & Garden,20114.47,4122.59,24.0,20.495643186223646
2022-11-14,LATAM,Sports,4677.76,608.75,27.0,13.01370741551512
2024-06-09,LATAM,Apparel,6464.33,2069.44,18.0,32.01321714702065
2022-03-28,APAC,Sports,19814.57,3351.28,38.0,16.913210834249746
2022-02-04,APAC,Sports,8027.38,1186.72,26.0,14.783403800492815
2023-10-18,North America,Home & Garden,9445.77,1783.57,32.0,18.882208650009474
2022-03-20,North America,Food & Beverage,8939.15,2292.69,22.0,25.64774055698808
2022-12-24,APAC,Electronics,15703.05,2985.71,48.0,19.013567427983737
2023-05-13,North America,Food & Beverage,592.09,133.09,24.0,22.478001655153776
2023-06-05,North America,Beauty,1169.54,116.58,4.0,9.968021615335944
2023-04-14,Middle East,Electronics,4499.92,490.36,44.0,10.897082614802041
2022-05-03,LATAM,Sports,2909.48,360.95,6.0,12.405996947908218
2024-04-16,APAC,Electronics,2386.95,252.86,20.0,10.593435136890175
2022-11-14,Middle East,Electronics,2400.57,614.74,7.0,25.60808474653936
2024-01-05,Middle East,Beauty,6139.15,2101.4,23.0,34.2294943111017
2023-11-23,APAC,Food & Beverage,3725.98,1274.04,10.0,34.19342025453706
2023-12-04,APAC,Apparel,5165.45,1860.68,23.0,36.02164380644475
2023-02-14,LATAM,Sports,4526.86,788.5,32.0,17.418254595900912
2023-03-19,LATAM,Sports,10134.76,1903.89,30.0,18.785743322979528
2023-03-22,APAC,Food & Beverage,488.19,62.57,9.0,12.816731190724923
2024-10-31,LATAM,Beauty,2116.96,576.44,13.0,27.229612274204523
2024-08-19,EMEA,Sports,2885.49,872.29,25.0,30.230220863700797
2022-10-27,Middle East,Food & Beverage,5539.33,1477.88,24.0,26.679760909712908
2023-07-29,LATAM,Home & Garden,1315.86,137.31,11.0,10.43500068396334
2022-12-18,APAC,Sports,13665.63,4450.51,31.0,32.56717765664664
2023-06-05,LATAM,Food & Beverage,15870.34,3556.46,34.0,22.409475789428583
2023-04-01,North America,Apparel,624.67,59.58,46.0,9.537835977396066
2023-01-28,North America,Food & Beverage,4122.21,563.96,23.0,13.681010914048533
2022-05-04,APAC,Home & Garden,3090.88,394.15,35.0,12.752031783828551
2022-02-23,APAC,Beauty,6475.14,2260.62,31.0,34.91229533261057
2022-12-18,Middle East,Food & Beverage,4396.39,988.06,32.0,22.474348272105065
2024-03-14,LATAM,Home & Garden,138.81,12.85,5.0,9.257258122613644
2024-09-02,North America,Home & Garden,12287.83,3733.17,48.0,30.381035544925343
2023-10-08,Middle East,Electronics,18171.35,992.21,37.0,5.460298767015109
2024-08-28,APAC,Beauty,11982.87,1787.72,31.0,14.91896348704442
2024-05-08,EMEA,Electronics,7155.22,2169.95,33.0,30.32681035663473
2022-07-24,EMEA,Apparel,3600.84,710.9,9.0,19.742615611912775
2024-11-10,Middle East,Food & Beverage,14363.54,3218.53,28.0,22.407637671493237
2022-04-05,EMEA,Sports,10818.87,1145.53,40.0,10.588259217459862
2024-07-13,EMEA,Food & Beverage,5026.29,513.47,39.0,10.215685923414686
2024-05-28,Middle East,Home & Garden,10041.61,3605.98,48.0,35.9103769216291
2024-10-10,APAC,Food & Beverage,13977.96,3229.692540454572,37.0,23.1056072592465
2023-12-20,APAC,Beauty,4170.09,1306.86,14.0,31.338891966360432
2022-08-19,EMEA,Sports,20439.24,4394.69,43.0,21.501239772124595
2024-11-06,EMEA,Food & Beverage,4598.7,744.29,11.0,16.184791354078325
2022-06-22,North America,Sports,8044.41,2499.28,26.0,31.068530818294942
2024-03-28,EMEA,Sports,6346.85,664.03,15.0,10.46235534162616
2022-05-05,EMEA,Electronics,16807.34,6279.14,32.0,37.359510785168865
2024-10-01,Middle East,Beauty,1790.67,374.84040540451696,24.0,20.932969525625435
2022-09-16,EMEA,Food & Beverage,4215.16,957.11,9.0,22.70637413526414
2022-09-01,LATAM,Food & Beverage,9598.85,2465.64,30.0,25.686827067825828
2024-01-01,EMEA,Home & Garden,5609.97,1375.62,15.0,24.520986743244613
2024-06-08,LATAM,Electronics,5421.38,1436.72,26.0,26.50100159000107
2022-11-30,APAC,Beauty,3353.44,1166.14,10.0,34.77444057445489
2024-06-15,EMEA,Electronics,185.7,39.712153792916496,8.0,21.385112435603933
2022-03-26,Middle East,Electronics,2991.78,676.21,29.0,22.602263535420384
2024-09-24,North America,Beauty,16424.04,5480.43,45.0,33.36834298990991
2023-07-22,North America,Apparel,10270.5,1949.0,37.0,18.97668078477192
2023-12-27,LATAM,Apparel,2251.99,840.96,16.0,37.3429722156848
2023-02-12,EMEA,Electronics,6400.39,516.82,17.0,8.074820440629399
2023-08-30,LATAM,Apparel,16393.77,2099.13,25.0,12.804437295387212
2023-06-20,Middle East,Food & Beverage,6384.28,1333.82,17.0,20.89225409913099
2023-06-10,LATAM,Apparel,612.62,152.75,17.0,24.93389050308511
2024-07-08,EMEA,Home & Garden,10149.17,1802.25,22.0,17.757609735574437
2023-12-05,APAC,Apparel,4938.14,1249.75,11.0,25.308111961183766
2024-01-17,Middle East,Apparel,1038.56,238.31,23.0,22.94619473116623
2024-09-15,North America,Electronics,1139.35,163.12,8.0,14.316935094571468
2022-11-29,North America,Food & Beverage,1263.42,209.48,6.0,16.580392901806206
2024-06-09,LATAM,Home & Garden,6521.51,1152.77,33.0,17.67642769849314
2024-09-29,APAC,Sports,796.4,156.25,8.0,19.619537920642895
2023-03-07,LATAM,Food & Beverage,3035.41,287.58,8.0,9.474173175946579
2023-05-24,LATAM,Food & Beverage,4525.67,1714.47,21.0,37.88323054928883
2022-02-17,North America,Sports,2516.53,506.06,18.0,20.10943640648035
2023-01-07,APAC,Electronics,1285.94,373.43,10.0,29.039457517458047
2024-06-17,APAC,Beauty,8721.39,629.83,34.0,7.221669940227418
2023-01-25,APAC,Sports,7657.59,610.11,22.0,7.9673892177565
2022-11-11,EMEA,Sports,619.47,230.81,5.0,37.2592700211471
2023-04-04,North America,Beauty,3919.25,973.79,12.0,24.846335395802768
2022-07-08,North America,Beauty,6548.59,1969.97,43.0,30.08235360589073
2024-08-01,North America,Beauty,4113.34,578.33,13.0,14.059863760350469
2022-07-23,EMEA,Beauty,2051.81,444.1,10.0,21.644304297181517
2023-09-05,Middle East,Beauty,368.12,41.5,2.0,11.2734977724655
2024-04-22,APAC,Electronics,3208.32,726.71,22.0,22.650795431877118
2024-12-09,LATAM,Sports,1677.57,513.59,9.0,30.615115911705626
2022-12-21,APAC,Sports,6150.32,1872.37,15.0,30.443456600632164
2024-10-03,North America,Food & Beverage,4433.22,863.19,14.0,19.470948881399977
2024-08-06,EMEA,Food & Beverage,11867.97,1560.94,26.0,13.15254420090378
2022-10-16,EMEA,Sports,8702.23,2782.87,17.0,31.978814625676407
2023-03-18,LATAM,Sports,1932.87,601.29,25.0,31.10866224836642
2022-11-18,EMEA,Apparel,14121.03,3250.397043822358,48.0,23.018130007671942
2022-12-18,North America,Apparel,539.97,152.11,44.0,28.170083523158695
2022-12-15,APAC,Electronics,5944.03,802.01,47.0,13.4926977151865
2022-10-08,EMEA,Food & Beverage,9865.08,2593.53,24.0,26.290004744006133
2022-08-01,LATAM,Beauty,15329.57,4667.96,32.0,30.4506910500425
2023-01-01,APAC,Beauty,693.61,132.17,32.0,19.055376940932224
2022-06-06,Middle East,Home & Garden,15936.4,3003.36,47.0,18.84591250219623
2023-11-19,North America,Electronics,8335.83,2287.38,24.0,27.44033887447321
2024-03-08,LATAM,Beauty,6098.88,1762.53,25.0,28.899240516291513
2023-06-20,LATAM,Sports,19683.16,6955.18,43.0,35.33568796880176
2024-06-19,North America,Beauty,82.73,30.18,3.0,36.48011604013055
2022-03-18,EMEA,Home & Garden,15979.83,3897.2,37.0,24.38824443063537
2022-12-21,EMEA,Electronics,6478.7,1133.92,22.0,17.50227669131153
2023-01-07,APAC,Food & Beverage,803.72,278.45,3.0,34.645150052257
2023-04-18,APAC,Home & Garden,1684.51,449.18,4.0,26.665321072596782
2024-01-03,LATAM,Electronics,314.13,74.3,2.0,23.652627892910576
2022-09-06,North America,Apparel,13507.89,4577.27,32.0,33.885899278125606
2022-07-10,Middle East,Beauty,926.13,181.02,10.0,19.54585209419844
2023-09-15,North America,Sports,1430.07,498.52,25.0,34.859832036194035
2024-11-18,APAC,Sports,4990.6,870.74,14.0,17.447601490802708
2022-02-23,LATAM,Apparel,1252.7,190.66,3.0,15.219924962081901
2024-12-23,EMEA,Sports,1974.56,368.79,10.0,18.677072360424603
2023-08-06,LATAM,Food & Beverage,2405.23,663.67,6.0,27.592787384158683
2023-07-07,North America,Apparel,2274.92,194.76,41.0,8.561180173368733
2024-11-17,EMEA,Apparel,996.2,351.28,3.0,35.26199558321622
2024-04-16,EMEA,Apparel,7560.23,1363.5,23.0,18.035165596813854
2024-03-22,LATAM,Food & Beverage,7485.72,1815.07,19.0,24.247099811374188
2022-08-18,APAC,Sports,2864.8,1025.99,23.0,35.81366936609886
2022-03-07,EMEA,Beauty,738.88,180.68,2.0,24.453226504980513
2024-12-12,APAC,Food & Beverage,11853.83,3330.88,25.0,28.099609999468527
2023-04-03,LATAM,Electronics,10492.55,1583.69,25.0,15.093471081862846
2024-02-24,LATAM,Beauty,1138.93,146.8,25.0,12.889290825599467
2024-02-24,EMEA,Beauty,11952.9,3925.6,27.0,32.84223912188674
2024-05-31,Middle East,Home & Garden,340.42,114.53,1.0,33.64373421068092
2024-08-26,LATAM,Beauty,3514.12,512.81,7.0,14.59284258932535
2024-03-03,North America,Home & Garden,1106.38,406.98,16.0,36.78482980531101
2022-05-06,APAC,Apparel,72.37,10.2,5.0,14.094237943899405
2024-07-21,EMEA,Sports,6522.61,2249.9,18.0,34.493860586483024
2024-07-24,APAC,Sports,2343.93,169.0,15.0,7.2101129299936435
2023-05-10,EMEA,Beauty,6655.48,1986.04,37.0,29.840672648704526
2022-03-17,LATAM,Home & Garden,4841.21,1216.46,26.0,25.1271892770609
2023-09-26,EMEA,Home & Garden,215.09,67.29,2.0,31.28457854851458
2023-08-05,APAC,Food & Beverage,6265.77,1387.86,14.0,22.14987144437156
2023-09-05,Middle East,Home & Garden,1569.94,542.02,7.0,34.52488630138731
2024-06-14,EMEA,Apparel,9129.82,1980.23,39.0,21.68969377271403
2022-01-11,Middle East,Electronics,6338.76,1986.14,34.0,31.333257608743665
2022-10-05,APAC,Food & Beverage,3735.61,778.3,20.0,20.83461603325829
2022-02-04,North America,Electronics,14413.26,3733.01,35.0,25.89983112772544
2024-03-17,EMEA,Beauty,2555.27,559.15,13.0,21.88222770979192
2022-02-01,APAC,Electronics,2546.35,256.49,26.0,10.072849372631415
2022-03-01,North America,Electronics,5967.56,1095.5,37.0,18.357586685345435
2022-01-24,North America,Electronics,3007.31,926.81,33.0,30.818572079366607
2022-11-07,Middle East,Home & Garden,89.89,33.65,25.0,37.43464234063856
2024-01-27,EMEA,Beauty,6097.23,812.48,34.0,13.325395302457018
2023-07-19,Middle East,Electronics,1942.13,692.39,19.0,35.651063523039134
2023-11-15,LATAM,Beauty,8241.1,890.84,36.0,10.809722003130648
2024-05-04,APAC,Home & Garden,5415.53,1932.62,24.0,35.68662716299236
2022-06-14,APAC,Home & Garden,5758.53,872.38,24.0,15.149352352075965
2022-08-29,EMEA,Beauty,5020.7,552.8,29.0,11.010416874141056
2024-07-31,EMEA,Apparel,13748.09,4406.38,43.0,32.05085215473568
2023-07-10,North America,Electronics,231.37,81.42,10.0,35.19038769071185
2024-10-26,EMEA,Home & Garden,327.69,40.7,12.0,12.420275260154416
2024-10-31,EMEA,Apparel,1618.59,573.62,49.0,35.4394874551307
2022-05-29,Middle East,Home & Garden,18084.92,2974.12,47.0,16.44530360101123
2023-11-07,LATAM,Electronics,1441.8,368.6,10.0,25.565265640172008
2022-08-02,LATAM,Home & Garden,1438.01,507.98,11.0,35.325206361569116
2022-03-21,Middle East,Electronics,15129.95,2334.81,36.0,15.431709952775785
2023-04-22,Middle East,Beauty,2911.48,566.28,14.0,19.449901768172886
2023-12-21,APAC,Beauty,2735.64,359.97,10.0,13.158529631091811
2022-09-18,LATAM,Home & Garden,8307.1,914.25,21.0,11.005645772893066
2023-08-22,EMEA,Sports,1479.81,415.43,19.0,28.073198586304997
2022-10-14,Middle East,Electronics,361.6,44.46,1.0,12.295353982300885
2023-04-01,EMEA,Home & Garden,8814.08,3035.22,24.0,34.43603870171362
2023-11-10,APAC,Beauty,379.78,139.39,1.0,36.702827953025434
2022-09-29,APAC,Sports,149.75,29.84,1.0,19.926544240400666
2023-06-17,Middle East,Home & Garden,535.6,75.57,45.0,14.10941000746826
2022-05-06,Middle East,Home & Garden,17542.68,6520.02,45.0,37.16661308306371
2023-10-23,North America,Electronics,2849.49,686.28,47.0,24.08430982386322
2024-10-15,Middle East,Beauty,2734.2,696.4,48.0,25.469972935410723
2023-06-02,APAC,Sports,5627.22,1815.5,17.0,32.26282249494422
2023-01-08,APAC,Food & Beverage,2367.35,756.12,6.0,31.93951042304687
2022-08-27,LATAM,Electronics,3190.65,696.512506883811,16.0,21.829799786369893
2024-03-12,EMEA,Food & Beverage,732.64,186.95,13.0,25.517307272330203
2023-10-13,Middle East,Apparel,5165.72,557.85,15.0,10.799075443500614
2024-02-13,APAC,Sports,688.84,99.99,37.0,14.515707566343416
2024-06-11,North America,Beauty,2467.17,344.09,20.0,13.94674870398067
2022-05-02,North America,Home & Garden,1762.53,623.47,6.0,35.37358229363472
2024-12-29,APAC,Apparel,11784.5,1182.96,25.0,10.038270609699183
2024-04-10,EMEA,Sports,4981.1,1245.27,37.0,24.999899620565735
2022-02-21,EMEA,Electronics,6618.19,2373.64,29.0,35.86539522135207
2024-06-12,EMEA,Food & Beverage,12505.33,4151.91,31.0,33.20112304113526
2023-09-13,North America,Beauty,644.62,43.79,2.0,6.793149452390555
2024-07-13,EMEA,Food & Beverage,189.29,46.54,5.0,24.58661313328755
2023-07-11,APAC,Electronics,12833.56,4731.01,38.0,36.86436187620583
2024-12-18,North America,Food & Beverage,3307.45,478.29,15.0,14.460989584120698
2022-08-21,EMEA,Beauty,1057.98,375.68,4.0,35.50917786725647
2024-05-17,EMEA,Apparel,1702.59,446.16,39.0,26.204782126055015
2024-12-05,Middle East,Sports,3143.02,1102.69,11.0,35.08377293176627
2024-03-18,APAC,Beauty,5039.41,4835.15,44.0,95.94674773435779
2022-02-13,North America,Sports,6926.27,911.4,18.0,13.158597629026877
2024-06-26,Middle East,Food & Beverage,11246.16,1163.82,35.0,10.348598988454725
2022-05-22,LATAM,Sports,1302.83,405.26,5.0,31.10613050052578
2022-10-13,EMEA,Food & Beverage,4918.25,550.98,45.0,11.202765211203172
2023-09-12,North America,Sports,2134.23,276.8,31.0,12.96954873654667
2022-08-17,APAC,Sports,878.38,188.40749439768746,2.0,21.44942899402166
2023-03-18,North America,Food & Beverage,8022.36,2011.82,40.0,25.077657946040816
2023-03-08,Middle East,Food & Beverage,2434.06,667.15,41.0,27.40893815271604
2022-04-07,LATAM,Beauty,9965.47,3610.23,45.0,36.227393188680516
2024-11-30,APAC,Home & Garden,14960.21,2453.21,27.0,16.398232377754056
2024-08-19,Middle East,Sports,4299.77,1379.67,21.0,32.08706512208793
2023-01-23,APAC,Beauty,21006.96,5970.78,47.0,28.42286556455575
2024-10-16,Middle East,Beauty,3929.09,751.84,17.0,19.13521960555752
2022-08-30,Middle East,Electronics,5630.66,1334.27,41.0,23.6965115989955
2023-07-14,Middle East,Sports,13135.98,4510.29,47.0,34.33539027921784
2022-07-10,Middle East,Electronics,14339.1,3271.53,33.0,22.815448668326464
2022-11-18,APAC,Sports,18174.44,6326.6,46.0,34.810426070899574
2022-07-06,LATAM,Home & Garden,14684.11,2325.02,40.0,15.83357792879514
2023-01-26,EMEA,Sports,3759.25,422.93,7.0,11.25038239010441
2024-02-01,EMEA,Apparel,1941.67,566.07,5.0,29.153769693099242
2022-10-16,EMEA,Home & Garden,1229.28,298.22,11.0,24.25972927241963
2024-06-16,North America,Beauty,1128.73,92.06,18.0,8.156069210528647
2022-11-01,APAC,Electronics,27.32,8.53,1.0,31.222547584187403
2023-05-20,LATAM,Food & Beverage,965.29,227.09,2.0,23.52557262584301
2024-03-27,EMEA,Apparel,3699.32,249.26,29.0,6.737995090989695
2024-05-25,APAC,Apparel,7612.26,582.32,20.0,7.649764984380461
2024-08-30,Middle East,Electronics,172.78,65.31,4.0,37.79951383261952
2024-11-03,Middle East,Sports,1972.27,406.01,31.0,20.585923833957825
2024-03-28,APAC,Apparel,12460.13,2092.15,34.0,16.79075579468272
2024-03-29,LATAM,Beauty,560.93,204.84,2.0,36.51792558786301
2023-10-15,EMEA,Electronics,4419.12,1633.86,9.0,36.97251941563026
2022-04-08,Middle East,Sports,9293.35,512.49,49.0,5.514588388471326
2022-01-24,LATAM,Home & Garden,19966.74,6193.73,46.0,31.020236653554857
2022-08-05,North America,Electronics,12745.08,3243.18,47.0,25.44652524738958
2022-06-10,APAC,Beauty,4442.19,1614.19,18.0,36.33770730202896
2024-01-28,EMEA,Electronics,915.48,233.95,12.0,25.554900161663824
2023-03-31,APAC,Home & Garden,11354.78,4158.13,23.0,36.62008422884459
2023-10-24,LATAM,Sports,5512.25,1918.29,33.0,34.80048981813234
2024-01-21,EMEA,Electronics,2355.19,316.45,13.0,13.436283272262534
2023-05-31,LATAM,Sports,464.31,45.63,11.0,9.827485946888933
2024-04-02,Middle East,Apparel,734.06,49.77,42.0,6.78009971936899
2023-09-01,North America,Electronics,1105.23,214.12,24.0,19.373343105055056
